,screen_name,location,position,bogus,age
2588,Catz_Cambridge,"Cambridge, England","(52.2033051, 0.124862)",False,231588252.0
2658,101Gayle,"Cambridge, England","(52.2033051, 0.124862)",False,143261399.0
3007,AgendaForReform,"Cambridge, England","(52.2033051, 0.124862)",False,23382351.0
3477,Lord_Drainlid,"Cambridge, England","(52.2033051, 0.124862)",False,143459334.0
17,pperrin,"Brighton, England","(50.8220399, -0.1374061)",False,270192368.0
1285,CarinaWestling,"Brighton, England","(50.8220399, -0.1374061)",False,229408587.0
1628,KevinAughney,"Brighton, England","(50.8220399, -0.1374061)",False,108616187.0
1893,dagrey90,"Brighton, England","(50.8220399, -0.1374061)",False,12796611.0
2228,fredpipes,"Brighton, England","(50.8220399, -0.1374061)",False,240581300.0
2352,LordFruitFly,"Brighton, England","(50.8220399, -0.1374061)",False,106962689.0
4628,LukeReayWalker,"Brighton, England","(50.8220399, -0.1374061)",False,127805811.0
4647,gcooperisms,"Brighton, England","(50.8220399, -0.1374061)",False,171849443.0
5454,Sheehan1966,"Brighton, England","(50.8220399, -0.1374061)",False,124511402.0
14,johncpfarrell,"Wales, United Kingdom","(52.2928116, -3.73893)",False,82035729.0
163,tcwcatloco,"Wales, United Kingdom","(52.2928116, -3.73893)",False,202719228.0
774,JohnLang6,"Wales, United Kingdom","(52.2928116, -3.73893)",False,155842091.0
892,alexyoung1953,"Wales, United Kingdom","(52.2928116, -3.73893)",False,61714236.0
1163,ElectoralWales,"Wales, United Kingdom","(52.2928116, -3.73893)",False,28368864.0
1225,RachelB21347414,"Wales, United Kingdom","(52.2928116, -3.73893)",False,114223456.0
1377,melanie7andrews,"Wales, United Kingdom","(52.2928116, -3.73893)",False,5370517.0
1642,Seth66Owens,"Wales, United Kingdom","(52.2928116, -3.73893)",False,60753852.0
186,Helen121,"Oxford, England","(51.7520131, -1.2578499)",False,238718637.0
567,minxymartin,"Oxford, England","(51.7520131, -1.2578499)",False,229759373.0
1001,2dvisio,"Oxford, England","(51.7520131, -1.2578499)",False,219681393.0
1471,stuartfowkes,"Oxford, England","(51.7520131, -1.2578499)",False,258979115.0
1600,catherinemep,"Oxford, England","(51.7520131, -1.2578499)",False,140878011.0
2258,Louisjsgill,"Oxford, England","(51.7520131, -1.2578499)",False,188281890.0
2282,rfelthamking,"Oxford, England","(51.7520131, -1.2578499)",False,114693201.0
2793,OxfordLovers,"Oxford, England","(51.7520131, -1.2578499)",False,34874616.0
54,aj_mei,Netherlands,"(52.2379891, 5.53460738161551)",False,176901222.0
641,CoachRay,Netherlands,"(52.2379891, 5.53460738161551)",False,236232489.0
1625,CFD_NL,Netherlands,"(52.2379891, 5.53460738161551)",False,105961421.0
2446,nexitnews,Netherlands,"(52.2379891, 5.53460738161551)",False,30077977.0
2662,BINoptie,Netherlands,"(52.2379891, 5.53460738161551)",False,105964799.0
3359,FannoreFerazhin,Netherlands,"(52.2379891, 5.53460738161551)",False,136651966.0
5012,mariakiriakaki8,Netherlands,"(52.2379891, 5.53460738161551)",False,89005643.0
103,ausgestelltx,Germany,"(51.0834196, 10.4234469)",False,30795494.0
490,DRKretweets,Germany,"(51.0834196, 10.4234469)",False,62223145.0
2652,CorpTransact,Germany,"(51.0834196, 10.4234469)",False,32339936.0
4395,VeeDub78,Germany,"(51.0834196, 10.4234469)",False,169520831.0
5051,JeannetteSchol3,Germany,"(51.0834196, 10.4234469)",False,18959302.0
6957,bnSonic,Germany,"(51.0834196, 10.4234469)",False,241348003.0
8426,Sherlock_DE,Germany,"(51.0834196, 10.4234469)",False,128416250.0
535,NewstalkFM,Ireland,"(52.865196, -7.9794599)",False,230453358.0
1044,leonsaviour,Ireland,"(52.865196, -7.9794599)",False,168694790.0
1956,quickbizhour,Ireland,"(52.865196, -7.9794599)",False,32410502.0
3525,John_Pendlebury,Ireland,"(52.865196, -7.9794599)",False,169062210.0
3896,irelandaboveall,Ireland,"(52.865196, -7.9794599)",False,45290395.0
4236,katie_smyth_,Ireland,"(52.865196, -7.9794599)",False,221451538.0
5291,alijoydublin,Ireland,"(52.865196, -7.9794599)",False,107781204.0
252,sreynolds196777,"Essex, England","(51.7967047, 0.579338882096011)",False,66720980.0
805,Mick_Lindores,"Essex, England","(51.7967047, 0.579338882096011)",False,234857966.0
1233,loremamicis,"Essex, England","(51.7967047, 0.579338882096011)",False,120042189.0
1337,CllrCallaghan,"Essex, England","(51.7967047, 0.579338882096011)",False,82692709.0
1345,Robmit1984,"Essex, England","(51.7967047, 0.579338882096011)",False,231940096.0
1845,PGuppy,"Essex, England","(51.7967047, 0.579338882096011)",False,131347710.0
1174,ALBERTOJOSEGAR4,Spain,"(40.0028028, -4.003104)",False,140104621.0
1330,AstridStavro,Spain,"(40.0028028, -4.003104)",False,165678602.0
2504,ontheterraces1,Spain,"(40.0028028, -4.003104)",False,30592484.0
4590,graefin3,Spain,"(40.0028028, -4.003104)",False,60079223.0
6159,Alrodric,Spain,"(40.0028028, -4.003104)",False,19818250.0
57,bitchgotskills,"Kent, England","(51.2474823, 0.7105077)",False,73395177.0
385,LMTaylor42,"Kent, England","(51.2474823, 0.7105077)",False,137682851.0
408,minthecab,"Kent, England","(51.2474823, 0.7105077)",False,168053494.0
814,TezGem71,"Kent, England","(51.2474823, 0.7105077)",False,57500359.0
1503,LucyAbigail_,"Kent, England","(51.2474823, 0.7105077)",False,154416327.0
1293,pimtotter,"York, England","(53.9590555, -1.0815361)",False,117936667.0
1308,berty_boy,"York, England","(53.9590555, -1.0815361)",False,233712428.0
2039,tobystyke74,"York, England","(53.9590555, -1.0815361)",False,174358515.0
4676,DooferDog,"York, England","(53.9590555, -1.0815361)",False,153639372.0
4857,BremnersLaces,"York, England","(53.9590555, -1.0815361)",False,214911598.0
1024,happyburkean,"Toronto, Canada","(43.653963, -79.387207)",False,675508.0
1560,pixieodeath,"Toronto, Canada","(43.653963, -79.387207)",False,246676911.0
3676,FaithGoldy,"Toronto, Canada","(43.653963, -79.387207)",False,210548214.0
4462,saraharliss,"Toronto, Canada","(43.653963, -79.387207)",False,140589369.0
8573,_TWFAM,"Toronto, Canada","(43.653963, -79.387207)",False,195644250.0
352,BeadedCatsEye,"Los Angeles, United States","(34.054935, -118.244476)",False,191557019.0
1257,LuciaNunziante,"Los Angeles, United States","(34.054935, -118.244476)",False,87015906.0
2168,caddguru,"Los Angeles, United States","(34.054935, -118.244476)",False,226107225.0
2852,lafondabaker,"Los Angeles, United States","(34.054935, -118.244476)",False,121974570.0
5206,andibeth012,"Los Angeles, United States","(34.054935, -118.244476)",False,16475161.0
395,lizzie_yeates,"Leicester, England","(52.6361398, -1.1330789)",False,221741823.0
1768,ThinkCommunity1,"Leicester, England","(52.6361398, -1.1330789)",False,6663767.0
2480,scarfacegeeza,"Leicester, England","(52.6361398, -1.1330789)",False,169814330.0
2607,LeicesterLover,"Leicester, England","(52.6361398, -1.1330789)",False,39787535.0
3602,The_Earl_GH,"Leicester, England","(52.6361398, -1.1330789)",False,222786205.0
4126,DanielRaihani,"Sydney, Australia","(-33.8548157, 151.2164539)",False,6685421.0
5848,pcunningham60,"Sydney, Australia","(-33.8548157, 151.2164539)",False,154982517.0
6871,christiemcclure,"Sydney, Australia","(-33.8548157, 151.2164539)",False,228084140.0
7229,KayeMenner,"Sydney, Australia","(-33.8548157, 151.2164539)",False,147771535.0
18869,DaBman1878,"Sydney, Australia","(-33.8548157, 151.2164539)",False,155214714.0
359,makboys1999,"North West, England","(51.3351685, 7.26320898126877)",False,11681467.0
704,rachheery,"North West, England","(51.3351685, 7.26320898126877)",False,216176051.0
912,britishbrit007,"North West, England","(51.3351685, 7.26320898126877)",False,44103080.0
1606,tj1riley,"North West, England","(51.3351685, 7.26320898126877)",False,15242900.0
1716,jonie1303,"North West, England","(51.3351685, 7.26320898126877)",False,254450687.0
654,CarolMurphy2013,"South East, England","(51.46426255, -0.651714721140142)",False,14293644.0
982,fulhamfrenzy65,"South East, England","(51.46426255, -0.651714721140142)",False,64222873.0
3542,BasisInstinct,"South East, England","(51.46426255, -0.651714721140142)",False,215623432.0
3613,rickstechsup,"South East, England","(51.46426255, -0.651714721140142)",False,2714405.0
3682,bobseely,"South East, England","(51.46426255, -0.651714721140142)",False,226642778.0
142,steveemmensUKIP,"Norwich, England","(52.628606, 1.29227)",False,38979516.0
289,Nick_Pye,"Norwich, England","(52.628606, 1.29227)",False,290185651.0
841,stefafra,"Norwich, England","(52.628606, 1.29227)",False,219570022.0
1793,MustardTV,"Norwich, England","(52.628606, 1.29227)",False,135912202.0
1854,akamalaccas1,"Norwich, England","(52.628606, 1.29227)",False,146803490.0
450,macabre_goddess,"Southampton, England","(50.9025349, -1.404189)",False,174194781.0
840,UKIP_Voter,"Southampton, England","(50.9025349, -1.404189)",False,70254843.0
1240,keithsharpe7,"Southampton, England","(50.9025349, -1.404189)",False,54816165.0
1441,BigMikeVIP,"Southampton, England","(50.9025349, -1.404189)",False,177507637.0
1973,BenHCraig,"Southampton, England","(50.9025349, -1.404189)",False,212382338.0
564,La_Pat,Italy,"(42.6384261, 12.674297)",False,226480362.0
3255,DaniDelCasino,Italy,"(42.6384261, 12.674297)",False,61201083.0
4521,AndreinaGallo1,Italy,"(42.6384261, 12.674297)",False,139497338.0
6448,enkai_pan,Italy,"(42.6384261, 12.674297)",False,26797521.0
8486,LucioMalan,Italy,"(42.6384261, 12.674297)",False,114761468.0
339,BubbaMacLeod,Australia,"(-24.7761086, 134.755)",False,145010184.0
5725,anitanash7_nash,Australia,"(-24.7761086, 134.755)",False,43810079.0
7134,Sdiuord,Australia,"(-24.7761086, 134.755)",False,135390489.0
7638,D3C_PR,Australia,"(-24.7761086, 134.755)",False,84264263.0
686,LeeReynoldsDUP,"Belfast, North Ireland","(54.5969869, -5.9300992)",False,154679479.0
979,ihiccupalot,"Belfast, North Ireland","(54.5969869, -5.9300992)",False,221269790.0
2215,seanddotmedotuk,"Belfast, North Ireland","(54.5969869, -5.9300992)",False,219800771.0
3411,younggreensni,"Belfast, North Ireland","(54.5969869, -5.9300992)",False,106993186.0
886,CLUBVK18,India,"(22.3511148, 78.6677428)",False,74860506.0
1850,orfonline,India,"(22.3511148, 78.6677428)",False,184250437.0
5181,InCardiology,India,"(22.3511148, 78.6677428)",False,193073860.0
6001,JustinBaldoniFP,India,"(22.3511148, 78.6677428)",False,49029879.0
1037,CommanderXanon,Canada,"(61.0666922, -107.9917071)",False,96508839.0
1869,aimeekins_,Canada,"(61.0666922, -107.9917071)",False,156814562.0
4167,onedarwinian,Canada,"(61.0666922, -107.9917071)",False,60056842.0
4274,bevrobertson3,Canada,"(61.0666922, -107.9917071)",False,90671483.0
12623,MyTeamStorm,"Melbourne, Australia","(-37.8142176, 144.9631608)",False,163331225.0
13589,Wolfie_Rankin,"Melbourne, Australia","(-37.8142176, 144.9631608)",False,233698249.0
14433,colinfry666,"Melbourne, Australia","(-37.8142176, 144.9631608)",False,230398355.0
21715,snarkattack,"Melbourne, Australia","(-37.8142176, 144.9631608)",False,279642090.0
145,stevefc_cox,"South West, England","(52.7954791, -0.540240286617432)",False,34304467.0
496,panboroughinn,"South West, England","(52.7954791, -0.540240286617432)",False,21651287.0
1565,MD2861,"South West, England","(52.7954791, -0.540240286617432)",False,217790912.0
3032,mark007x007,"South West, England","(52.7954791, -0.540240286617432)",False,15754386.0
6229,johnnycavaliere,"Rome, Italy","(41.8933203, 12.4829321)",False,239615276.0
7026,lpasquarelli010,"Rome, Italy","(41.8933203, 12.4829321)",False,203651636.0
9554,LUDOVICOTODINI,"Rome, Italy","(41.8933203, 12.4829321)",False,113344888.0
11525,interrisnews,"Rome, Italy","(41.8933203, 12.4829321)",False,60924696.0
2333,SDuijvestijn,"Amsterdam, Netherlands","(52.3745403, 4.89797550561798)",False,212457300.0
2551,IshtarDaCosta,"Amsterdam, Netherlands","(52.3745403, 4.89797550561798)",False,48605155.0
3328,apleasantview,"Amsterdam, Netherlands","(52.3745403, 4.89797550561798)",False,164467217.0
4539,Artantiq,"Amsterdam, Netherlands","(52.3745403, 4.89797550561798)",False,158126633.0
154,richyh5712,"Yorkshire, England","(53.7786383, -1.5286348)",False,64642437.0
553,atillatherover,"Yorkshire, England","(53.7786383, -1.5286348)",False,218982208.0
705,The_ChrisShaw,"Yorkshire, England","(53.7786383, -1.5286348)",False,191386505.0
1311,LphHill,"Yorkshire, England","(53.7786383, -1.5286348)",False,78999225.0
4055,Factor_Mx,Mexico,"(19.4326009, -99.1333416)",False,22171816.0
4221,lainfomx,Mexico,"(19.4326009, -99.1333416)",False,1307905.0
5976,MGPS2007,Mexico,"(19.4326009, -99.1333416)",False,12703951.0
7063,AFSRPago,Mexico,"(19.4326009, -99.1333416)",False,64654789.0
427,Mrsmmtbeauty,"California, United States","(36.7014631, -118.7559974)",False,11733704.0
854,saxenaprat,"California, United States","(36.7014631, -118.7559974)",False,75325399.0
3161,JamieslPua,"California, United States","(36.7014631, -118.7559974)",False,84537768.0
4325,MooiachiRios,"California, United States","(36.7014631, -118.7559974)",False,11665081.0
144,BlokeInBath,"Bath, England","(51.3813864, -2.3596963)",False,217773596.0
1696,Indigobanana23,"Bath, England","(51.3813864, -2.3596963)",False,218765704.0
2001,hjbtedstone,"Bath, England","(51.3813864, -2.3596963)",False,89993486.0
2254,DBailey635,"Bath, England","(51.3813864, -2.3596963)",False,294489884.0
422,Partywhatparty,"West Midlands, England","(52.5050033, -1.96439612333127)",False,3122703.0
634,crpodszus,"West Midlands, England","(52.5050033, -1.96439612333127)",False,13408391.0
1665,chrioparker,"West Midlands, England","(52.5050033, -1.96439612333127)",False,44654567.0
2804,EnglishFolkfan,"West Midlands, England","(52.5050033, -1.96439612333127)",False,255621198.0
4597,cocosunny2,"Chicago, United States","(41.8755546, -87.6244212)",False,66352133.0
6362,doughtrading,"Chicago, United States","(41.8755546, -87.6244212)",False,120968035.0
7732,Trading_Tech,"Chicago, United States","(41.8755546, -87.6244212)",False,129269200.0
8715,patrickrooney,"Chicago, United States","(41.8755546, -87.6244212)",False,239410970.0
687,hopefloats77,"Texas, United States","(31.8160381, -99.5120986)",False,62048748.0
3500,TarekAly,"Texas, United States","(31.8160381, -99.5120986)",False,226032934.0
4904,Cary88888888,"Texas, United States","(31.8160381, -99.5120986)",False,287694350.0
6041,judymorris3,"Texas, United States","(31.8160381, -99.5120986)",False,145348862.0
2806,stillhumane,Northern Ireland,"(54.6294982, -6.7654416)",False,153052615.0
4260,EimearMcCloskey,Northern Ireland,"(54.6294982, -6.7654416)",False,130298601.0
5189,michelleb1988,Northern Ireland,"(54.6294982, -6.7654416)",False,140492705.0
5715,MemphisbluesRay,Northern Ireland,"(54.6294982, -6.7654416)",False,38896322.0
2828,looseflorence,"Barcelona, Spain","(41.3828939, 2.1774322)",False,175480573.0
6098,DQuinonesM,"Barcelona, Spain","(41.3828939, 2.1774322)",False,142085599.0
8299,germax33,"Barcelona, Spain","(41.3828939, 2.1774322)",False,208048105.0
194,GiaPich,"Athens, Greece","(38.2636612, 22.0576191)",False,35126491.0
390,constantinos,"Athens, Greece","(38.2636612, 22.0576191)",False,256068497.0
722,naftemporikigr,"Athens, Greece","(38.2636612, 22.0576191)",False,234712242.0
166,arrowsmithwoman,"Florida, United States","(27.7567667, -81.4639835)",False,215727450.0
1500,NamVet6669,"Florida, United States","(27.7567667, -81.4639835)",False,156576143.0
1904,LeChatNoire4,"Florida, United States","(27.7567667, -81.4639835)",False,70597811.0
4184,govindcTR,Singapore,"(1.2904753, 103.8520359)",False,4463282.0
5727,mSzackysloveWU,Singapore,"(1.2904753, 103.8520359)",False,68813899.0
6954,solafawehinmi,Singapore,"(1.2904753, 103.8520359)",False,189619268.0
282,ByzantineRex,"Belfast, Northern Ireland","(54.5969869, -5.9300992)",False,6286959.0
4083,Roving_Mike,"Belfast, Northern Ireland","(54.5969869, -5.9300992)",False,219654635.0
4766,sjggraham,"Belfast, Northern Ireland","(54.5969869, -5.9300992)",False,93613908.0
68,1985jay,"Mumbai, India","(18.9321862, 72.8308337)",False,197959047.0
6549,BloombergQuint,"Mumbai, India","(18.9321862, 72.8308337)",False,7313340.0
7395,NarrendraM,"Mumbai, India","(18.9321862, 72.8308337)",False,6189231.0
510,DagensNyheterMJ,"Stockholm, Sweden","(59.3251172, 18.0710935)",False,216743545.0
884,Picowlo,"Stockholm, Sweden","(59.3251172, 18.0710935)",False,61206597.0
2141,linalund,"Stockholm, Sweden","(59.3251172, 18.0710935)",False,237097731.0
962,eleegil,"Newcastle Upon Tyne, England","(54.9770924, -1.6142059)",False,10955265.0
1357,SaveNclWildlife,"Newcastle Upon Tyne, England","(54.9770924, -1.6142059)",False,34097325.0
4601,Hammertime_Jess,"Newcastle Upon Tyne, England","(54.9770924, -1.6142059)",False,64810936.0
2025,youngwd1,"Aberdeen, Scotland","(57.1452452, -2.0913745)",False,138527182.0
2419,cunning_chops,"Aberdeen, Scotland","(57.1452452, -2.0913745)",False,108962995.0
3245,BisAnderson,"Aberdeen, Scotland","(57.1452452, -2.0913745)",False,198851869.0
86,daveibsen,"San Francisco, United States","(29.893526, -102.4040317)",False,253945885.0
1406,Boobaloo,"San Francisco, United States","(29.893526, -102.4040317)",False,251835706.0
2304,metaquest,"San Francisco, United States","(29.893526, -102.4040317)",False,191468285.0
463,forcesbiznet,"Surrey, England","(51.2715316, -0.341452351129091)",False,108799236.0
1340,JessicleW,"Surrey, England","(51.2715316, -0.341452351129091)",False,151218611.0
1447,SuzW2014,"Surrey, England","(51.2715316, -0.341452351129091)",False,128486310.0
2690,mpbaz7115,"Portsmouth, England","(50.8036831, -1.075614)",False,222695074.0
2894,_rosieeh,"Portsmouth, England","(50.8036831, -1.075614)",False,221638915.0
3379,KittyKendell,"Portsmouth, England","(50.8036831, -1.075614)",False,2029950.0
98,NickXHall,"Reading, England","(51.456659, -0.9696512)",False,191495728.0
1661,EGR_Darren,"Reading, England","(51.456659, -0.9696512)",False,73133168.0
2648,_georgiamary,"Reading, England","(51.456659, -0.9696512)",False,210738226.0
4390,FinancialXpress,"New Delhi, India","(28.6141793, 77.2022662)",False,220710640.0
12298,HarnersSports,"New Delhi, India","(28.6141793, 77.2022662)",False,119886296.0
13745,amritat,"New Delhi, India","(28.6141793, 77.2022662)",False,228154259.0
2627,AmauryB_,"Hong Kong, China","(22.2793278, 114.1628131)",False,173781117.0
5016,rave_esque,"Hong Kong, China","(22.2793278, 114.1628131)",False,91169656.0
10399,stevehui,"Hong Kong, China","(22.2793278, 114.1628131)",False,202553697.0
1179,antony_evans,"Plymouth, England","(50.3712659, -4.1425658)",False,172138185.0
1924,UKIPVoter14,"Plymouth, England","(50.3712659, -4.1425658)",False,70258928.0
2722,DebbieTully2,"Plymouth, England","(50.3712659, -4.1425658)",False,83645703.0
1910,MatthewWallis,"Coventry, England","(52.4081812, -1.510477)",False,232171815.0
2691,ncpratt,"Coventry, England","(52.4081812, -1.510477)",False,10052633.0
4209,z00t_suit,"Coventry, England","(52.4081812, -1.510477)",False,69346282.0
4140,joboxer12,"Swansea, Wales","(51.6211442, -3.9467751)",False,32788450.0
5675,t1mh4rris,"Swansea, Wales","(51.6211442, -3.9467751)",False,113631370.0
5693,Sc0ttMackay,"Swansea, Wales","(51.6211442, -3.9467751)",False,176551761.0
6360,basiclee08,"Derby, England","(52.9212617, -1.4761491)",False,36772001.0
6675,AttackingLeaves,"Derby, England","(52.9212617, -1.4761491)",False,134547060.0
8255,cpe1970,"Derby, England","(52.9212617, -1.4761491)",False,175484767.0
823,ICOS_RI,"Helsinki, Finland","(60.1674086, 24.9425683)",False,36336139.0
2870,PekkaReinikaine,"Helsinki, Finland","(60.1674086, 24.9425683)",False,127653676.0
1970,DirtyAl1973,"North East, England","(52.7954791, -0.540240286617432)",False,176039092.0
3311,KateCushing2,"North East, England","(52.7954791, -0.540240286617432)",False,23684123.0
621,doktorno,Poland,"(52.0977181, 19.0258159)",False,224133479.0
5595,FelicjanDulski,Poland,"(52.0977181, 19.0258159)",False,140087478.0
62,HeatherR27,"Cheshire, England","(53.2141028, -2.47177008607121)",False,132561833.0
1421,blacgold76,"Cheshire, England","(53.2141028, -2.47177008607121)",False,56816579.0
2318,Cass_Dubai,"Dubai, United Arab Emirates","(25.2683521, 55.2961962)",False,106550299.0
4709,ExpatinD,"Dubai, United Arab Emirates","(25.2683521, 55.2961962)",False,12976990.0
1150,devil_mick,"Newcastle upon Tyne, England","(54.9770924, -1.6142059)",False,57564581.0
1200,nevets_ph,"Newcastle upon Tyne, England","(54.9770924, -1.6142059)",False,226883402.0
5885,BrianVad,"Copenhagen, Denmark","(55.6867243, 12.5700724)",False,108537776.0
8509,tinetoft1,"Copenhagen, Denmark","(55.6867243, 12.5700724)",False,116312654.0
351,63buster,"Newcastle, England","(54.9770924, -1.6142059)",False,128845373.0
782,Butsurelynot,"Newcastle, England","(54.9770924, -1.6142059)",False,171625961.0
2121,SUBUBournemouth,"Bournemouth, England","(50.74467035, -1.85798090318094)",False,218985642.0
4198,MechEngDad,"Bournemouth, England","(50.74467035, -1.85798090318094)",False,28439450.0
10593,ling_eiei,Thailand,"(14.8971921, 100.83273)",False,211539631.0
14825,AnanYoung,Thailand,"(14.8971921, 100.83273)",False,190750601.0
1381,SmarterTravel,"Boston, United States","(42.3604823, -71.0595678)",False,261217555.0
5301,danigosa,"Boston, United States","(42.3604823, -71.0595678)",False,221122705.0
90,julienboast,"Cornwall, England","(50.416667, -4.75)",False,194238679.0
466,_summerhead,"Cornwall, England","(50.416667, -4.75)",False,113885156.0
3933,danatoliyovich,"Hamburg, Germany","(53.550341, 10.000654)",False,182587167.0
4444,tagesthemen,"Hamburg, Germany","(53.550341, 10.000654)",False,83931809.0
6634,distefanonova,"Milan, Italy","(45.4667971, 9.1904984)",False,218947409.0
9608,Ziogiamaica,"Milan, Italy","(45.4667971, 9.1904984)",False,97930281.0
926,epic_swindle,Sweden,"(59.6749712, 14.5208584)",False,176744180.0
1553,mariaos,Sweden,"(59.6749712, 14.5208584)",False,234526813.0
39,andrewaldana1,"Milton Keynes, England","(52.0429797, -0.7589607)",False,75794770.0
1605,science_engage,"Milton Keynes, England","(52.0429797, -0.7589607)",False,207975413.0
827,Jkm920213,South Africa,"(-28.8166236, 24.991639)",False,211790371.0
1409,ShalinBhagwan,South Africa,"(-28.8166236, 24.991639)",False,141402894.0
353,DavM,"Lancashire, England","(53.86117155, -2.54711154031047)",False,230723500.0
956,Barber1956,"Lancashire, England","(53.86117155, -2.54711154031047)",False,140008577.0
413,JoHigman,"East Midlands, England","(52.79657515, -0.671822256833873)",False,194618289.0
3009,Lowdle,"East Midlands, England","(52.79657515, -0.671822256833873)",False,98644343.0
3769,digitalmaverick,"Hertfordshire, England","(51.8400523, -0.0978551922452396)",False,286622885.0
7740,Gweilouk,"Hertfordshire, England","(51.8400523, -0.0978551922452396)",False,230952082.0
1587,DevonDeb,"Devon, England","(50.75, -3.75)",False,226484476.0
5777,thejuliejarvis,"Devon, England","(50.75, -3.75)",False,62065399.0
937,yorksfairy67,"West Yorkshire, England","(53.7414271, -1.72020037667772)",False,173768309.0
2218,RayJBray,"West Yorkshire, England","(53.7414271, -1.72020037667772)",False,137559814.0
4073,rebecca23631276,Belgium,"(50.6407351, 4.66696)",False,125596912.0
5523,eurofootstadium,Belgium,"(50.6407351, 4.66696)",False,41156770.0
604,CllrSutton,"Exeter, England","(50.725562, -3.5269108)",False,147006852.0
645,ExeterCE,"Exeter, England","(50.725562, -3.5269108)",False,128515468.0
2413,godelitsas,Greece,"(38.9953683, 21.9877132)",False,148357884.0
5309,AntennaNews,Greece,"(38.9953683, 21.9877132)",False,95012574.0
587,JimKerr1973,"Sunderland, England","(54.9063791, -1.375053)",False,222326778.0
1214,FightingTopBlog,"Sunderland, England","(54.9063791, -1.375053)",False,13760140.0
95,Fozforth,"Preston, England","(53.7589938, -2.7051618)",False,155910132.0
5381,benjastley,"Preston, England","(53.7589938, -2.7051618)",False,169097349.0
1023,jane_webber,Gibraltar,"(36.1451465, -5.3484848)",False,141565667.0
1378,GibStrongerIN,Gibraltar,"(36.1451465, -5.3484848)",False,6521636.0
7866,ville_partanen,Finland,"(63.2467777, 25.9209164)",False,101525903.0
12285,JarmoHaapala,Finland,"(63.2467777, 25.9209164)",False,142799591.0
3042,JonSambrook,"Hampshire, England","(51.083333, -1.166667)",False,177253059.0
4399,TomP_78,"Hampshire, England","(51.083333, -1.166667)",False,228621796.0
1208,dowdy67,"Nairobi, Kenya","(-1.2832533, 36.8172449)",False,176285192.0
2599,mike_kimani,"Nairobi, Kenya","(-1.2832533, 36.8172449)",False,156875088.0
5108,andymoz78,"East, England","(52.7954791, -0.540240286617432)",False,169451242.0
1633,TessaTangent,"Suffolk, England","(52.24115585, 1.0466542299927)",False,89000186.0
1198,spencer68,"Somerset, England","(51.083333, -3.0)",False,232078725.0
834,JDHughes4,"Derbyshire, England","(53.1185033, -1.55661793058722)",False,141562887.0
6824,unixpablo,Brasil,"(-10.3333333, -53.2)",False,192601362.0
3376,alainlecopain,"Sussex, England","(50.94468065, -0.06192935288129)",False,151336152.0
2116,jmnox,"Oxfordshire, England","(51.833333, -1.25)",False,158935391.0
1013,the_realCAESAR,"Lagos, Nigeria","(6.4550575, 3.3941795)",False,204885279.0
4352,CllrAlanClark,"Hull, England","(53.7435722, -0.3394758)",False,191173799.0
1438,z_chrissie,Switzerland,"(46.7985624, 8.2319736)",False,30189117.0
1901,chinlinpan,"Austin, United States","(30.2711286, -97.7436995)",False,195029273.0
2713,Jobaker46,"Staffordshire, England","(52.8246942, -2.00745467233481)",False,32589403.0
1361,MarkRobotArm,"West Sussex, England","(51.0, -0.416667)",False,120212772.0
3789,Moneyweb,"Johannesburg, South Africa","(-26.205, 28.049722)",False,230393727.0
2187,FX_Investierung,"Houston, United States","(29.7589382, -95.3676974)",False,200100162.0
1050,sileneramirez,Chile,"(-31.7613365, -71.3187697)",False,221137040.0
5104,EsbenSuurballe,Denmark,"(55.670249, 10.3333283)",False,183976155.0
1172,and_so_it_goes,"San Diego, United States","(32.7174209, -117.1627714)",False,237087784.0
7877,ZiutaB,"Warsaw, Poland","(52.2319237, 21.0067265)",False,230993257.0
15485,SEC_SAM,"Atlanta, United States","(33.7490987, -84.3901849)",False,182502368.0
1827,zhakwanz,Malaysia,"(2.3923759, 112.8471939)",False,118351763.0
11918,wQQn,Japan,"(36.5748441, 139.2394179)",False,249422394.0
267,DiEM25_Portugal,Portugal,"(40.033265, -7.8896263)",False,5719130.0
1210,BordersofAdv,"Vienna, Austria","(48.2083537, 16.3725042)",False,249642315.0
21951,KatieK2,"Seattle, United States","(47.6038321, -122.3300624)",False,167901655.0
6301,nigeriatrend,Nigeria,"(9.6000359, 7.9999721)",False,17938805.0
405,UKIPnorthampton,"Northampton, England","(52.2385239, -0.902493)",False,58011681.0
11155,only_nong,"Bangkok, Thailand","(13.7538929, 100.8160803)",False,163537989.0
21702,Teknofish,"Durham, England","(54.7764152, -1.5758539)",False,209177892.0
6044,RichardCooke2,"Stoke-on-Trent, England","(53.0162014, -2.1812607)",False,160560392.0
2,karrider,,,False,228557407.0
11,pjl_says,,,False,11501926.0
16,JVarley03,,,False,52356707.0
18,boldrinp,,,False,77456459.0
28,sandralondon98,,,False,70182842.0
31,tudorrose16,,,False,126752508.0
38,Cometh_Light,,,False,61970643.0
40,NickHam42577274,,,False,106794343.0
42,LFbase_com,,,False,56716316.0
45,anncaswell2,,,False,108538715.0
51,Dennis091174,,,False,21705776.0
59,adammason43,,,False,31731684.0
64,ianross6,,,False,160728871.0
69,AChalgren,,,False,58742964.0
71,___Elodie___,,,False,138790383.0
73,mellors4,,,False,137813166.0
74,Arianrhod11,,,False,164005151.0
